--------- beginning of system
10-30 23:01:45.893  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-30 23:01:56.193  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
10-30 23:01:56.193  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
10-30 23:01:56.194  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
10-30 23:01:56.194  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
10-30 23:01:56.194  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
10-30 23:01:56.206  1444  1444 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
10-30 23:01:56.206  1444  1444 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
10-30 23:01:56.206  1444  1444 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
10-30 23:01:56.210  1444  1685 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
10-30 23:01:56.218  1444  1830 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~LCoiB07lDO0HVT2hM3Zt4A==/com.novaspirit.usbcleaver-53eGY3kILT_lvrd025BwAQ==/base.apk
10-30 23:01:56.246  1444  1685 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-30 23:01:56.274  1444  1444 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@AzA
10-30 23:01:56.306  1444  4177 W BackupTransportManager: Package com.novaspirit.usbcleaver enabled setting: 0
10-30 23:01:56.342  1444  5547 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10244; state: DISABLED
10-30 23:01:56.423  1444  1833 E PackageManager: ERROR: could not load root hash from incremental install
10-30 23:01:56.456  1444  1833 I PackageManager: Integrity check passed for file:///data/app/vmdl2010866095.tmp
10-30 23:01:56.542  1444  1673 V StorageManagerService: Package null has legacy storage
10-30 23:01:56.612  1444  2991 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10125, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-30 23:01:56.667  1444  5204 I ActivityManager: Background started FGS: Allowed [callingPackage: com.google.android.apps.wellbeing; callingUid: 10121; uidState: BFGS; intent: Intent { cmp=com.google.android.apps.wellbeing/com.google.apps.tiktok.concurrent.InternalForegroundService (has extras) }; code:BACKGROUND_ACTIVITY_PERMISSION; tempAllowListReason:<null>; targetSdkVersion:33; callerTargetSdkVersion:33; startForegroundCount:0; bindFromPackage:null]
10-30 23:01:56.674  1444  5204 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10125, switchCode=1, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-30 23:01:56.678  1444  2991 W AppOps  : setUidMode() called with a mode inconsistent with runtime permission state, this is discouraged and you should revoke the runtime permission instead: uid=10125, switchCode=0, mode=4, permission=android.permission.ACCESS_BACKGROUND_LOCATION
10-30 23:01:56.683  1444  1833 V BackupManagerService: [UserID:0] restoreAtInstall pkg=com.voicebianshengjinglingwc.wxl token=37 restoreSet=0
10-30 23:01:56.683  1444  1833 V BackupManagerService: [UserID:0] Finishing install immediately
10-30 23:01:56.686  1444  1833 D PackageInstallerSession: Marking session 2010866095 as applied
10-30 23:01:56.694  1444  1833 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10245; state: DISABLED
10-30 23:01:56.694  1444  1833 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10245; state: DISABLED
10-30 23:01:56.699  1444  1444 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@AzE
10-30 23:01:56.699  1444  3216 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
10-30 23:01:56.699  1444  3216 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
10-30 23:01:56.700  1444  2922 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10245; state: DISABLED
10-30 23:01:56.701  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
10-30 23:01:56.701  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.android.buyer/.mRve
10-30 23:01:56.701  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.games.chimera.GamesSystemBroadcastReceiverProxy
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.gass.chimera.PackageChangeBroadcastReceiver
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.gms/.chimera.GmsIntentOperationService$PersistentTrustedReceiver
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.googlequicksearchbox/com.google.android.apps.gsa.googlequicksearchbox.GelStubAppWatcher
10-30 23:01:56.702  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.cncd.japan.janli.shudu/net.l.k.r
10-30 23:01:56.702  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.cncd.japan.janli.shudu requires a permissions review
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.cncd.japan.janli.shudu/com.feiwofour.coverscreen.SR
10-30 23:01:56.702  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.games.mengmeizhitd requires a permissions review
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.games.mengmeizhitd/hjnw.ihjnw.i.isqly
10-30 23:01:56.702  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.hgperfko.yaeghrwx requires a permissions review
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.hgperfko.yaeghrwx/.core.hLytdCQDBv
10-30 23:01:56.702  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.qiuqiu.dfmc requires a permissions review
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.qiuqiu.dfmc/cn.jpush.android.service.PushReceiver
10-30 23:01:56.702  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.safesys.viruskiller requires a permissions review
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.safesys.viruskiller/.ScanPackageBroadcast
10-30 23:01:56.702  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.uc108.mobile.sdgj.bd1 requires a permissions review
10-30 23:01:56.702  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.uc108.mobile.sdgj.bd1/com.baidu.tiebasdk.service.InstallReceiver
10-30 23:01:56.703  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packageio.dcloud.H5BC6BF13 requires a permissions review
10-30 23:01:56.703  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to io.dcloud.H5BC6BF13/io.dcloud.common.adapter.io.DownloadReceiver
10-30 23:01:56.717  1444  1444 V BackupManagerConstants: getFullBackupIntervalMilliseconds(...) returns 86400000
10-30 23:01:56.717  1444  1444 V BackupManagerConstants: getFullBackupRequiredNetworkType(...) returns 2
10-30 23:01:56.717  1444  1444 V BackupManagerConstants: getFullBackupRequireCharging(...) returns true
10-30 23:01:56.734  1444  1685 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-30 23:01:56.749  1444  1444 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@AzI
10-30 23:01:56.754  1444  1830 E VerityUtils: Failed to measure fs-verity, errno 1: /data/app/~~CGr_-5_gapcovvVkXGQhcQ==/com.voicebianshengjinglingwc.wxl-pghacGXMC9GH3KtImnLLjw==/base.apk
10-30 23:01:56.756  1444  4177 W BackupTransportManager: Package com.voicebianshengjinglingwc.wxl enabled setting: 0
10-30 23:01:56.767  1444  2992 D CompatibilityChangeReporter: Compat change id reported: 161252188; UID 10245; state: DISABLED
10-30 23:01:56.785  1444  1833 E PackageManager: ERROR: could not load root hash from incremental install
10-30 23:01:56.823  1444  5548 W JobScheduler: Job didn't exist in JobStore: 757b791 #u0a194/322 com.smartsecurityxzt/androidx.work.impl.background.systemjob.SystemJobService
10-30 23:01:56.827  1444  2047 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.DISABLE_KEYGUARD in package: zqgd.bwqay.wekcq at: Binary XML file line #22
10-30 23:01:56.848  1444  1833 I PackageManager: Integrity check passed for file:///data/app/vmdl1131417544.tmp
10-30 23:01:56.855  1444  1685 W PackageManager: Failed registering loading progress callback. Package is fully loaded.
10-30 23:01:56.868  1444  1685 W WindowMagnificationMgr: requestConnection duplicated request: connect=false, mConnectionState=DISCONNECTED
10-30 23:01:56.876  1444  1444 I NotificationService: Cannot find enqueued record for key: 0|com.google.android.apps.wellbeing|174344743|null|10121
10-30 23:01:56.950  1444  1833 W PackageParsing: Ignoring duplicate uses-permissions/uses-permissions-sdk-m: android.permission.DISABLE_KEYGUARD in package: zqgd.bwqay.wekcq at: Binary XML file line #22
10-30 23:01:57.019  1444  1673 V StorageManagerService: Package null has legacy storage
10-30 23:01:57.048  1444  5204 W JobScheduler: Job didn't exist in JobStore: bd71174 #u0a194/324 com.smartsecurityxzt/androidx.work.impl.background.systemjob.SystemJobService
10-30 23:01:57.147  1444  1833 V BackupManagerService: [UserID:0] restoreAtInstall pkg=zqgd.bwqay.wekcq token=38 restoreSet=0
10-30 23:01:57.148  1444  1833 V BackupManagerService: [UserID:0] Finishing install immediately
10-30 23:01:57.150  1444  1833 D PackageInstallerSession: Marking session 1131417544 as applied
10-30 23:01:57.162  1444  1833 D CompatibilityChangeReporter: Compat change id reported: 168419799; UID 10246; state: DISABLED
10-30 23:01:57.162  1444  1833 D CompatibilityChangeReporter: Compat change id reported: 273564678; UID 10246; state: DISABLED
10-30 23:01:57.170  1444  2922 D CompatibilityChangeReporter: Compat change id reported: 218533173; UID 10246; state: DISABLED
10-30 23:01:57.170  1444  5547 W BroadcastQueue: u0 Receiving a broadcast in packagecom.jr.narutoii requires a permissions review
10-30 23:01:57.170  1444  5547 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.jr.narutoii/com.joyriver.engine.proxy.EngineReceiver
10-30 23:01:57.177  1444  1444 I Telecom : DefaultDialerCache: Refreshing default dialer for user 0: now com.google.android.dialer: DDC.oR@Azc
10-30 23:01:57.178  1444  1686 W BroadcastQueue: u0 Receiving a broadcast in packagecom.android.buyer requires a permissions review
10-30 23:01:57.178  1444  1686 W BroadcastQueue: Skipping delivery: permission review required for Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } from null (pid=1444, uid=1000) to com.android.buyer/.mRve
10-30 23:01:57.178  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.google.android.packageinstaller/com.android.packageinstaller.PackageInstalledReceiver
10-30 23:01:57.178  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.impl.PackageMonitorReceiverImpl$RegisteredReceiver
10-30 23:01:57.178  1444  1686 W BroadcastQueue: Background execution not allowed: receiving Intent { act=android.intent.action.PACKAGE_ADDED dat=package: flg=0x4000010 (has extras) } to com.android.vending/com.google.android.finsky.packagemonitor.backgroundimpl.BackgroundPackageMonitorReceiverImpl$RegisteredReceiver
